Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Revenue_EUR_Actual,Revenue_EUR_Forecast
Manufacturing,North,OTC,SME,Trade Show,2021,Q2,3390551.5580499126,4325343.305301043
Manufacturing,North,OTC,SME,Mail,2021,Q2,3398751.731226151,4272403.297447898
Manufacturing,West,MPLS,LargeEnterprise,Website,2021,Q2,5215669.4439575495,16480222.017532203
Manufacturing,West,MPLS,LargeEnterprise,Trade Show,2021,Q2,5416426.361749832,17138386.205518946
Manufacturing,West,MPLS,LargeEnterprise,Mail,2021,Q2,5357003.238084758,16654625.778279478
Manufacturing,West,MPLS,MidMarket,Website,2021,Q2,13607233.840935782,18266610.721638184
Manufacturing,West,MPLS,MidMarket,Trade Show,2021,Q2,13377809.478957243,17799848.743255254
Manufacturing,West,MPLS,MidMarket,Mail,2021,Q2,13102435.367495,18306883.801194422
Manufacturing,West,MPLS,SME,Website,2021,Q2,13511407.286285743,18071740.288298618
Manufacturing,West,MPLS,SME,Trade Show,2021,Q2,13121294.36201171,17527960.180477154
Manufacturing,West,MPLS,SME,Mail,2021,Q2,13695152.572651038,18086041.952754628
Manufacturing,West,SD-WAN,LargeEnterprise,Website,2021,Q2,3215081.38476478,7309470.414190844
Manufacturing,West,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3125956.0497896583,7410084.440256511
Manufacturing,West,SD-WAN,LargeEnterprise,Mail,2021,Q2,3283350.013965702,7299869.07641669
Manufacturing,West,SD-WAN,MidMarket,Website,2021,Q2,7991396.893750677,7748821.202717342
Manufacturing,West,SD-WAN,MidMarket,Trade Show,2021,Q2,7773688.401443786,7841614.614197159
Manufacturing,West,SD-WAN,MidMarket,Mail,2021,Q2,8044407.066118478,8000197.054061088
Manufacturing,West,SD-WAN,SME,Website,2021,Q2,7861804.780975581,7973409.812705741
Manufacturing,West,SD-WAN,SME,Trade Show,2021,Q2,8130842.295093263,7983152.990550779
Manufacturing,West,SD-WAN,SME,Mail,2021,Q2,8137747.230469185,7859110.944175503
Manufacturing,West,MS365,LargeEnterprise,Website,2021,Q2,3288717.315431938,7597913.45289656
Manufacturing,West,MS365,LargeEnterprise,Trade Show,2021,Q2,3195394.2183261095,7606699.725608391
Manufacturing,West,MS365,LargeEnterprise,Mail,2021,Q2,3186217.447399859,7447416.266793045
Manufacturing,West,MS365,MidMarket,Website,2021,Q2,8111529.71646006,8237218.384826123
Manufacturing,West,MS365,MidMarket,Trade Show,2021,Q2,7807836.575885371,8120347.9924898185
Manufacturing,West,MS365,MidMarket,Mail,2021,Q2,8010514.606931454,8154360.390740107
Manufacturing,West,MS365,SME,Website,2021,Q2,8010187.973789446,7939639.6380022075
Manufacturing,West,MS365,SME,Trade Show,2021,Q2,7786809.27809332,7803262.789643652
Manufacturing,West,MS365,SME,Mail,2021,Q2,7947462.628953694,8229434.572895407
Manufacturing,West,Google Workspaces,LargeEnterprise,Website,2021,Q2,2441262.227546123,5489683.641115586
Manufacturing,West,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2441681.9381319103,5259218.881565973
Manufacturing,West,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2330944.6802389226,5341919.072710006
Manufacturing,West,Google Workspaces,MidMarket,Website,2021,Q2,5824246.674764626,5824918.417771908
Manufacturing,West,Google Workspaces,MidMarket,Trade Show,2021,Q2,5887146.640133807,5821659.488276647
Manufacturing,West,Google Workspaces,MidMarket,Mail,2021,Q2,6111012.373335267,5895197.047624874
Manufacturing,West,Google Workspaces,SME,Website,2021,Q2,5838211.689564849,5640907.67772153
Manufacturing,West,Google Workspaces,SME,Trade Show,2021,Q2,6054405.284760257,5743202.121140832
Manufacturing,West,Google Workspaces,SME,Mail,2021,Q2,5828066.852913412,5625707.236891547
Manufacturing,West,Hyperscaler,LargeEnterprise,Website,2021,Q2,3113264.9892246076,7161193.612228685
Manufacturing,West,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3062740.0985645135,6995885.625565486
Manufacturing,West,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3144626.8134584427,7385736.321214247
Manufacturing,West,Hyperscaler,MidMarket,Website,2021,Q2,7598971.561610025,7737714.448842817
Manufacturing,West,Hyperscaler,MidMarket,Trade Show,2021,Q2,7790760.002991519,7890364.4294779375
Manufacturing,West,Hyperscaler,MidMarket,Mail,2021,Q2,7599913.727575033,7516778.806223746
Manufacturing,West,Hyperscaler,SME,Website,2021,Q2,7825975.465421138,7596023.949000208
Manufacturing,West,Hyperscaler,SME,Trade Show,2021,Q2,7901656.584656233,7611121.548760057
Manufacturing,West,Hyperscaler,SME,Mail,2021,Q2,7548418.091326343,7671334.0981816
Manufacturing,West,OTC,LargeEnterprise,Website,2021,Q2,1390102.0244499068,4014513.0845901
Manufacturing,West,OTC,LargeEnterprise,Trade Show,2021,Q2,1367375.8046095036,3914052.8866673014
Manufacturing,West,OTC,LargeEnterprise,Mail,2021,Q2,1328547.2795726517,3870157.202413035
Manufacturing,West,OTC,MidMarket,Website,2021,Q2,3383887.962854149,4110487.2776660663
Manufacturing,West,OTC,MidMarket,Trade Show,2021,Q2,3328391.5325162453,4114236.6152384984
Manufacturing,West,OTC,MidMarket,Mail,2021,Q2,3440658.895676987,4290193.189135292
Manufacturing,West,OTC,SME,Website,2021,Q2,3452836.958186333,4208687.278957434
Manufacturing,West,OTC,SME,Trade Show,2021,Q2,3316932.7618658193,4281437.164863568
Manufacturing,West,OTC,SME,Mail,2021,Q2,3400244.205307265,4270088.438158252
Manufacturing,South,MPLS,LargeEnterprise,Website,2021,Q2,5459117.533229313,16353608.317581566
Manufacturing,South,MPLS,LargeEnterprise,Trade Show,2021,Q2,5498971.678237111,16361315.185452119
Manufacturing,South,MPLS,LargeEnterprise,Mail,2021,Q2,5360379.928415672,16988531.97796007
Manufacturing,South,MPLS,MidMarket,Website,2021,Q2,13759001.469980115,18164611.0033366
Manufacturing,South,MPLS,MidMarket,Trade Show,2021,Q2,13419125.422243066,17787992.085335113
Manufacturing,South,MPLS,MidMarket,Mail,2021,Q2,13303126.692488145,17458148.05439933
Manufacturing,South,MPLS,SME,Website,2021,Q2,13675320.728590576,17386470.73680962
Manufacturing,South,MPLS,SME,Trade Show,2021,Q2,13384115.349644251,17689377.63543863
Manufacturing,South,MPLS,SME,Mail,2021,Q2,13366834.058126172,17383315.309275843
Manufacturing,South,SD-WAN,LargeEnterprise,Website,2021,Q2,3191074.741399526,7327135.676076085
Manufacturing,South,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3260760.7933309637,7413541.107993975
Manufacturing,South,SD-WAN,LargeEnterprise,Mail,2021,Q2,3257859.0769267287,7277573.115883049
Manufacturing,South,SD-WAN,MidMarket,Website,2021,Q2,7935269.652735236,7789024.085600775
Manufacturing,South,SD-WAN,MidMarket,Trade Show,2021,Q2,7900951.692486942,8176168.104576463
Manufacturing,South,SD-WAN,MidMarket,Mail,2021,Q2,7978476.397055046,8024192.215170209
Manufacturing,South,SD-WAN,SME,Website,2021,Q2,8017986.687693186,8194748.3718060125
Manufacturing,South,SD-WAN,SME,Trade Show,2021,Q2,7854541.577573764,7907073.543643969
Manufacturing,South,SD-WAN,SME,Mail,2021,Q2,8126082.963475549,8068995.546407138
Manufacturing,South,MS365,LargeEnterprise,Website,2021,Q2,3192384.3517660596,7376914.749428631
Manufacturing,South,MS365,LargeEnterprise,Trade Show,2021,Q2,3162565.4993831012,7567178.249553645
Manufacturing,South,MS365,LargeEnterprise,Mail,2021,Q2,3118117.197345178,7342368.715842714
Manufacturing,South,MS365,MidMarket,Website,2021,Q2,7859857.428959326,7803986.742166878
Manufacturing,South,MS365,MidMarket,Trade Show,2021,Q2,8207285.4869418945,8262037.574317664
Manufacturing,South,MS365,MidMarket,Mail,2021,Q2,7892258.209715667,8076423.6410011435
Manufacturing,South,MS365,SME,Website,2021,Q2,7825631.8901748145,8259774.9757494815
Manufacturing,South,MS365,SME,Trade Show,2021,Q2,7968338.899353591,7967479.752771833
Manufacturing,South,MS365,SME,Mail,2021,Q2,7893230.438898966,7964500.440253392
Manufacturing,South,Google Workspaces,LargeEnterprise,Website,2021,Q2,2321569.96979455,5350669.822571167
Manufacturing,South,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2363702.4892639364,5451324.0503175715
Manufacturing,South,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2396029.56800962,5405103.923347871
Manufacturing,South,Google Workspaces,MidMarket,Website,2021,Q2,5992855.002270609,5918152.721774897
Manufacturing,South,Google Workspaces,MidMarket,Trade Show,2021,Q2,5921477.335395184,5600357.650503996
Manufacturing,South,Google Workspaces,MidMarket,Mail,2021,Q2,5954667.028957102,5841465.338743709
Manufacturing,South,Google Workspaces,SME,Website,2021,Q2,6144205.000445497,5708025.180905789
Manufacturing,South,Google Workspaces,SME,Trade Show,2021,Q2,5929081.146652728,5655021.066019616
Manufacturing,South,Google Workspaces,SME,Mail,2021,Q2,5885512.219678656,5771614.258607346
Manufacturing,South,Hyperscaler,LargeEnterprise,Website,2021,Q2,3041438.178617815,7212164.220673179
Manufacturing,South,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3081979.3803207926,7049696.8197779525
Manufacturing,South,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3139066.038504892,7078338.642474912
Manufacturing,South,Hyperscaler,MidMarket,Website,2021,Q2,7585869.65026527,7681489.931170754
Manufacturing,South,Hyperscaler,MidMarket,Trade Show,2021,Q2,7823911.418117379,7681795.813321454
Manufacturing,South,Hyperscaler,MidMarket,Mail,2021,Q2,7498449.511566633,7638637.165266606
Manufacturing,South,Hyperscaler,SME,Website,2021,Q2,7686582.853543252,7558701.708171276
Manufacturing,South,Hyperscaler,SME,Trade Show,2021,Q2,7855395.498434829,7490515.158273468
Manufacturing,South,Hyperscaler,SME,Mail,2021,Q2,7648651.890331052,7947323.667669563
Manufacturing,South,OTC,LargeEnterprise,Website,2021,Q2,1364892.0768766822,4048449.4676442947
Manufacturing,South,OTC,LargeEnterprise,Trade Show,2021,Q2,1335029.0733393366,3937482.4643603894
Manufacturing,South,OTC,LargeEnterprise,Mail,2021,Q2,1379730.2961909582,4060889.7054438232
Manufacturing,South,OTC,MidMarket,Website,2021,Q2,3305795.787926745,4267856.4432381
Manufacturing,South,OTC,MidMarket,Trade Show,2021,Q2,3472330.6228682916,4111487.1562959636
Manufacturing,South,OTC,MidMarket,Mail,2021,Q2,3336161.1730799903,4124120.0056771166
Manufacturing,South,OTC,SME,Website,2021,Q2,3476878.7286478966,4330543.204301994
Manufacturing,South,OTC,SME,Trade Show,2021,Q2,3368277.8386245724,4256583.179490036
Manufacturing,South,OTC,SME,Mail,2021,Q2,3445306.9516268456,4311687.983700873
Manufacturing,East,MPLS,LargeEnterprise,Website,2021,Q2,5296668.454314468,17134904.76741347
Manufacturing,East,MPLS,LargeEnterprise,Trade Show,2021,Q2,5489051.796036797,16673722.344836166
Manufacturing,East,MPLS,LargeEnterprise,Mail,2021,Q2,5233515.877684303,16264678.683412943
Manufacturing,East,MPLS,MidMarket,Website,2021,Q2,13126322.47101544,17579787.586793225
Manufacturing,East,MPLS,MidMarket,Trade Show,2021,Q2,13384154.219639288,17446242.496392045
Manufacturing,East,MPLS,MidMarket,Mail,2021,Q2,13047146.254611503,17580291.771722525
Manufacturing,East,MPLS,SME,Website,2021,Q2,13140636.290853763,17823655.22594558
Manufacturing,East,MPLS,SME,Trade Show,2021,Q2,13753662.321803048,17502888.109466616
Manufacturing,East,MPLS,SME,Mail,2021,Q2,13780488.467929432,17556144.933323912
Manufacturing,East,SD-WAN,LargeEnterprise,Website,2021,Q2,3168778.73214655,7425547.144907531
Manufacturing,East,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3275715.814564163,7377355.747626733
Manufacturing,East,SD-WAN,LargeEnterprise,Mail,2021,Q2,3201731.2125440966,7435507.5382269565
Manufacturing,East,SD-WAN,MidMarket,Website,2021,Q2,7869889.94365727,7947806.307055655
Manufacturing,East,SD-WAN,MidMarket,Trade Show,2021,Q2,8081337.56735164,8053030.584164912
Manufacturing,East,SD-WAN,MidMarket,Mail,2021,Q2,8060079.769504988,8196084.464004751
Manufacturing,East,SD-WAN,SME,Website,2021,Q2,8221466.496665367,7790776.918106063
Manufacturing,East,SD-WAN,SME,Trade Show,2021,Q2,7867595.317572039,7786571.881603002
Manufacturing,East,SD-WAN,SME,Mail,2021,Q2,8066510.1944379015,8154844.617858854
Manufacturing,East,MS365,LargeEnterprise,Website,2021,Q2,3107398.0909630754,7515688.213424734
Manufacturing,East,MS365,LargeEnterprise,Trade Show,2021,Q2,3119452.27177647,7635282.689791623
Manufacturing,East,MS365,LargeEnterprise,Mail,2021,Q2,3097988.005600245,7381850.268884958
Manufacturing,East,MS365,MidMarket,Website,2021,Q2,8231825.022085548,8211440.267709815
Manufacturing,East,MS365,MidMarket,Trade Show,2021,Q2,8135393.690079105,8258250.175944885
Manufacturing,East,MS365,MidMarket,Mail,2021,Q2,8127788.862473177,8116139.222438707
Manufacturing,East,MS365,SME,Website,2021,Q2,7992327.670753149,7855140.516909642
Manufacturing,East,MS365,SME,Trade Show,2021,Q2,7889797.090379756,8244179.312538637
Manufacturing,East,MS365,SME,Mail,2021,Q2,7817027.31736821,8193514.066674295
Manufacturing,East,Google Workspaces,LargeEnterprise,Website,2021,Q2,2358074.235226382,5466102.111501291
Manufacturing,East,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2371430.96538559,5230720.727189498
Manufacturing,East,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2427074.770618641,5481950.68849367
Manufacturing,East,Google Workspaces,MidMarket,Website,2021,Q2,5988447.483450672,5640089.4004023615
Manufacturing,East,Google Workspaces,MidMarket,Trade Show,2021,Q2,5819405.1284903465,5669906.782210577
Manufacturing,East,Google Workspaces,MidMarket,Mail,2021,Q2,5797659.513074988,5795182.5024666935
Manufacturing,East,Google Workspaces,SME,Website,2021,Q2,5828493.523951351,5684948.611552754
Manufacturing,East,Google Workspaces,SME,Trade Show,2021,Q2,5941205.895280876,5824921.559979011
Manufacturing,East,Google Workspaces,SME,Mail,2021,Q2,6132382.082857229,5806107.085503383
Manufacturing,East,Hyperscaler,LargeEnterprise,Website,2021,Q2,3115963.597252723,7036956.685224009
Manufacturing,East,Hyperscaler,LargeEnterprise,Trade Show,2021,Q2,3147069.517040936,7278797.557953375
Manufacturing,East,Hyperscaler,LargeEnterprise,Mail,2021,Q2,3083608.2322534067,7397072.909512401
Manufacturing,East,Hyperscaler,MidMarket,Website,2021,Q2,7659498.2166607315,7564644.265246935
Manufacturing,East,Hyperscaler,MidMarket,Trade Show,2021,Q2,7539715.05348439,7770829.790007296
Manufacturing,East,Hyperscaler,MidMarket,Mail,2021,Q2,7902723.091251976,7650133.380721488
Manufacturing,East,Hyperscaler,SME,Website,2021,Q2,7858845.68456772,7705822.025742293
Manufacturing,East,Hyperscaler,SME,Trade Show,2021,Q2,7567958.821543005,7624184.639629123
Manufacturing,East,Hyperscaler,SME,Mail,2021,Q2,7730722.557369229,7655934.292994881
Manufacturing,East,OTC,LargeEnterprise,Website,2021,Q2,1358535.6798716304,3827748.6360187074
Manufacturing,East,OTC,LargeEnterprise,Trade Show,2021,Q2,1369999.2211506078,4057631.9909865167
Manufacturing,East,OTC,LargeEnterprise,Mail,2021,Q2,1396727.1960661318,3971543.5297999424
Manufacturing,East,OTC,MidMarket,Website,2021,Q2,3415566.93825006,4223140.81064608
Manufacturing,East,OTC,MidMarket,Trade Show,2021,Q2,3407335.714834633,4192893.1625603093
Manufacturing,East,OTC,MidMarket,Mail,2021,Q2,3305388.7088999385,4233138.613334207
Manufacturing,East,OTC,SME,Website,2021,Q2,3308007.552188731,4191959.9704288873
Manufacturing,East,OTC,SME,Trade Show,2021,Q2,3333903.3724501114,4186737.7899705023
Manufacturing,East,OTC,SME,Mail,2021,Q2,3301673.6743252412,4213636.814742007
Manufacturing,International,MPLS,LargeEnterprise,Website,2021,Q2,5435746.313066686,16497618.43487194
Manufacturing,International,MPLS,LargeEnterprise,Trade Show,2021,Q2,5429180.6022343375,16399372.91041514
Manufacturing,International,MPLS,LargeEnterprise,Mail,2021,Q2,5236604.546061123,16785005.487016153
Manufacturing,International,MPLS,MidMarket,Website,2021,Q2,13665381.43411667,18297924.288927794
Manufacturing,International,MPLS,MidMarket,Trade Show,2021,Q2,13106865.827760944,17540887.53271343
Manufacturing,International,MPLS,MidMarket,Mail,2021,Q2,13226874.202382611,17409114.0304336
Manufacturing,International,MPLS,SME,Website,2021,Q2,13184082.352878833,17644011.424276754
Manufacturing,International,MPLS,SME,Trade Show,2021,Q2,13285186.950547596,18448199.00538605
Manufacturing,International,MPLS,SME,Mail,2021,Q2,13188744.377065396,18282554.64760142
Manufacturing,International,SD-WAN,LargeEnterprise,Website,2021,Q2,3190808.572355309,7493988.093078871
Manufacturing,International,SD-WAN,LargeEnterprise,Trade Show,2021,Q2,3174867.8962141327,7646056.805454669
Manufacturing,International,SD-WAN,LargeEnterprise,Mail,2021,Q2,3288086.9652316873,7425299.6144765215
Manufacturing,International,SD-WAN,MidMarket,Website,2021,Q2,7765393.801424582,8218610.068710576
Manufacturing,International,SD-WAN,MidMarket,Trade Show,2021,Q2,7807548.329678123,7882870.132549032
Manufacturing,International,SD-WAN,MidMarket,Mail,2021,Q2,7763878.547473857,7855503.641255951
Manufacturing,International,SD-WAN,SME,Website,2021,Q2,8043922.398208528,8049888.2022732375
Manufacturing,International,SD-WAN,SME,Trade Show,2021,Q2,7764701.250110512,7922872.777533725
Manufacturing,International,SD-WAN,SME,Mail,2021,Q2,8146846.049043919,8044178.6569000725
Manufacturing,International,MS365,LargeEnterprise,Website,2021,Q2,3197363.8750910875,7423050.910427691
Manufacturing,International,MS365,LargeEnterprise,Trade Show,2021,Q2,3200311.581120981,7566984.116928348
Manufacturing,International,MS365,LargeEnterprise,Mail,2021,Q2,3207077.2593499776,7409597.30372985
Manufacturing,International,MS365,MidMarket,Website,2021,Q2,7826587.668416367,7828081.348686091
Manufacturing,International,MS365,MidMarket,Trade Show,2021,Q2,7839731.264299837,8252478.914044746
Manufacturing,International,MS365,MidMarket,Mail,2021,Q2,7898966.61353813,8238221.326587824
Manufacturing,International,MS365,SME,Website,2021,Q2,8033294.297251642,8281388.761389178
Manufacturing,International,MS365,SME,Trade Show,2021,Q2,7845808.733178779,8156079.293253089
Manufacturing,International,MS365,SME,Mail,2021,Q2,7799944.075022118,8139419.0679852655
Manufacturing,International,Google Workspaces,LargeEnterprise,Website,2021,Q2,2458354.8319781316,5402860.831523209
Manufacturing,International,Google Workspaces,LargeEnterprise,Trade Show,2021,Q2,2319642.1030935817,5260125.446762337
Manufacturing,International,Google Workspaces,LargeEnterprise,Mail,2021,Q2,2433861.261615872,5280986.579227835
Manufacturing,International,Google Workspaces,MidMarket,Website,2021,Q2,6079290.412039322,5693596.6120020365
Manufacturing,International,Google Workspaces,MidMarket,Trade Show,2021,Q2,5899771.883248601,5905722.729695633
Manufacturing,International,Google Workspaces,MidMarket,Mail,2021,Q2,5840671.01394769,5652455.816661534
Manufacturing,International,Google Workspaces,SME,Website,2021,Q2,5844329.271652913,5917276.3242671015
Manufacturing,International,Google Workspaces,SME,Trade Show,2021,Q2,6046152.034413878,5775989.694519275
